x_range,y_range,split_label,label
-100.0,-2.8984336341256256,1,1
-99.95999199839969,-1.5584293071360218,0,0
-99.91998399679936,-2.539174852183989,0,0
-99.87997599519905,-0.734771361415274,0,0
-99.83996799359872,-0.5951490158261719,0,0
-99.7999599919984,-1.210294299514174,0,0
-99.75995199039808,-2.4509783268772605,0,0
-99.71994398879777,-0.6014580576492972,0,0
-99.67993598719744,-0.47633922872032053,0,0
-99.63992798559713,-3.513585832690877,0,1
-99.5999199839968,1.6005836509299827,0,0
-99.55991198239649,-0.2833506526631938,0,0
-99.51990398079616,-1.611348435263685,0,1
-99.47989597919585,-0.8266009572390813,0,0
-99.43988797759552,-2.3293431177706556,2,0
-99.3998799759952,-3.3079662880514644,1,1
-99.35987197439488,0.18575573419048164,0,0
-99.31986397279456,0.5351285948732509,0,0
-99.27985597119424,-0.05381360920632572,0,0
-99.23984796959392,-1.1944594600316107,2,0
-99.1998399679936,1.8148053711423837,0,0
-99.15983196639328,0.042524588051251255,0,0
-99.11982396479296,0.3653855039885052,0,0
-99.07981596319264,-2.7138678353678465,0,1
-99.03980796159232,0.30182189607619025,1,0
-98.999799959992,2.0112222206408643,0,0
-98.95979195839168,-2.4204391240292855,0,1
-98.91978395679136,-0.4304289116940573,0,0
-98.87977595519104,0.13727764536858,1,0
-98.83976795359072,-4.820471916122846,0,1
-98.7997599519904,-2.1731134578518776,0,0
-98.75975195039008,-0.06529791895298254,0,0
-98.71974394878976,-0.9482574353826049,0,0
-98.67973594718944,-1.066541339622569,0,0
-98.63972794558912,0.01660939945463813,0,0
-98.5997199439888,-1.049340282246842,0,0
-98.55971194238847,-4.074190726184051,0,1
-98.51970394078816,-1.6845639109166917,0,1
-98.47969593918783,-0.05422140142991194,0,0
-98.43968793758752,-0.6480834979492778,0,0
-98.3996799359872,-1.6873553387964764,0,0
-98.35967193438688,-2.476333737600447,0,0
-98.31966393278655,-0.16148350063172812,0,0
-98.27965593118624,-1.9309567337328404,0,1
-98.23964792958591,1.3251948868479109,0,0
-98.1996399279856,-0.22307213382280489,1,0
-98.15963192638527,-3.0440541928760156,0,1
-98.11962392478496,0.6840341984240785,0,0
-98.07961592318463,0.056862716663899304,0,0
-98.03960792158432,-1.604835769885995,0,0
-97.99959991998399,-1.0355345403651264,0,0
-97.95959191838368,-4.158693307373904,0,1
-97.91958391678335,-0.49014288451606036,1,0
-97.87957591518304,0.48769736147872456,0,0
-97.83956791358271,1.0959802034293795,0,0
-97.7995599119824,1.3466564287975205,2,0
-97.75955191038207,-2.6962844320946635,0,1
-97.71954390878176,-2.624548762560864,0,1
-97.67953590718143,-1.4074869540400443,0,0
-97.63952790558112,-0.554190266582736,0,0
-97.59951990398079,-0.30173466646135216,0,0
-97.55951190238048,1.6560249424694904,0,0
-97.51950390078015,-0.8982155083840931,0,0
-97.47949589917984,0.5733106005732871,0,0
-97.43948789757951,-2.096568868577358,0,1
-97.3994798959792,-1.4390093448756134,2,0
-97.35947189437887,2.18311026752838,0,0
-97.31946389277856,-2.487395630355453,0,1
-97.27945589117823,-1.83282672942733,2,1
-97.23944788957792,-2.376690135540633,0,1
-97.19943988797759,0.049422007241228805,0,0
-97.15943188637728,-3.5614748197872954,0,1
-97.11942388477695,-0.5594749088988701,0,0
-97.07941588317664,-3.0073489308316756,1,1
-97.03940788157631,-1.4400149207620698,0,0
-96.999399879976,0.5684329522042022,1,0
-96.95939187837567,0.8061410328684371,0,0
-96.91938387677536,-2.6737410017145686,1,1
-96.87937587517503,0.5347583562174478,0,0
-96.83936787357472,-1.7679995925784509,0,0
-96.79935987197439,-1.1507698390817307,0,0
-96.75935187037408,1.3281170544050034,0,0
-96.71934386877375,-2.055511561285151,0,0
-96.67933586717344,0.19393905946686996,1,0
-96.63932786557311,-1.4078935882638275,0,0
-96.5993198639728,-0.27950907275011305,0,0
-96.55931186237247,-0.5050684229543696,0,0
-96.51930386077215,-1.7009996315537284,1,0
-96.47929585917183,-3.7444072144939278,0,1
-96.43928785757151,-5.763536475898235,1,1
-96.39927985597119,-3.612160308599662,0,1
-96.35927185437087,-4.759579782616077,2,1
-96.31926385277055,-2.185215292641254,0,1
-96.27925585117023,-0.9325224764836971,1,0
-96.23924784956992,-0.18020638031522007,0,0
-96.1992398479696,0.9125911251480621,0,0
-96.15923184636927,0.31715082402032246,1,0
-96.11922384476895,-0.8951157333682649,0,0
-96.07921584316864,3.4519441104544377,0,0
-96.03920784156831,-2.0488044239658887,0,0
-95.999199839968,1.1662937449914832,0,0
-95.95919183836767,-4.469120485336646,0,1
-95.91918383676736,0.33508099633423183,0,0
-95.87917583516703,1.3955421612277417,0,0
-95.83916783356672,-0.017337433642494515,0,0
-95.79915983196639,-2.819045464904508,0,1
-95.75915183036608,0.6488730890015186,0,0
-95.71914382876575,-2.1730586125773312,0,1
-95.67913582716544,1.5635661727452614,0,0
-95.63912782556511,0.8512421937024406,0,0
-95.5991198239648,1.8517993729594768,1,0
-95.55911182236447,-1.5817618449060342,0,0
-95.51910382076416,-1.7638571407477779,1,0
-95.47909581916383,-5.6664414776106575,0,1
-95.43908781756352,-0.6278392402467676,0,0
-95.39907981596319,-3.2398026330216783,0,1
-95.35907181436288,-2.264828668903352,0,1
-95.31906381276255,-1.1529209822201385,1,0
-95.27905581116224,-2.020127778402335,0,1
-95.23904780956191,-3.8997501228974576,0,1
-95.1990398079616,2.1942614949405956,0,0
-95.15903180636127,-0.288955858511623,0,0
-95.11902380476096,-2.2496517838838814,0,1
-95.07901580316063,1.2735468662336356,0,0
-95.03900780156032,-2.4199288597069453,0,0
-94.99899979995999,-2.357722626806671,0,1
-94.95899179835968,-2.1696058575325536,2,1
-94.91898379675935,-2.4222788073017005,0,1
-94.87897579515904,-2.460381194447464,0,1
-94.83896779355871,1.288764802179676,0,0
-94.7989597919584,-1.0382646483909546,0,0
-94.75895179035807,-2.5069659323885967,0,1
-94.71894378875776,-4.48066313753546,0,1
-94.67893578715743,-1.7240327627380876,0,1
-94.63892778555712,0.5440234184664119,0,0
-94.59891978395679,3.0884303025607434,0,0
-94.55891178235647,-2.7608087220381146,0,1
-94.51890378075615,-2.6099938016015742,0,1
-94.47889577915583,-1.8671419832960998,0,0
-94.43888777755551,3.822002498190539,0,0
-94.3988797759552,-2.9678465144147568,0,1
-94.35887177435487,-2.3218845109400172,0,1
-94.31886377275455,1.9287594459187494,2,0
-94.27885577115423,-0.8371470249538742,2,0
-94.23884776955391,-1.8320361744859837,2,1
-94.19883976795359,0.22415061558407978,0,0
-94.15883176635327,1.9154493816294096,0,0
-94.11882376475295,0.8629132387613192,0,0
-94.07881576315263,-2.568918518665001,0,1
-94.0388077615523,0.4653959876409528,1,0
